name,time,Sensor1,Sensor5
Sensor_board_1,1685659694947473000,6727,58991
Sensor_board_1,1685659694970032000,54901,1552
Sensor_board_1,1685659694993060000,36285,22382
Sensor_board_1,1685659695015134000,17501,48413
Sensor_board_1,1685659695037023000,52389,50536
Sensor_board_1,1685659695059054000,34798,62255
Sensor_board_1,1685659695081191000,53459,30237
Sensor_board_1,1685659695101974000,16091,54357
Sensor_board_1,1685659695123997000,16893,32629
Sensor_board_1,1685659695149113000,16194,3898
Sensor_board_1,1685659695172277000,50834,48459
Sensor_board_1,1685659695196142000,51436,22081
Sensor_board_1,1685659695217982000,61122,41492
Sensor_board_1,1685659695240958000,53979,27983
Sensor_board_1,1685659695263026000,49565,28773
Sensor_board_1,1685659695284898000,39920,61189
Sensor_board_1,1685659695308040000,30355,64087
Sensor_board_1,1685659695330264000,34112,19569
Sensor_board_1,1685659695353004000,25708,31089
Sensor_board_1,1685659695376019000,46701,56874
Sensor_board_1,1685659695399091000,6464,54793
Sensor_board_1,1685659695422239000,19624,9275
Sensor_board_1,1685659695444046000,48880,48196
Sensor_board_1,1685659695467182000,21026,43604
Sensor_board_1,1685659695490226000,17429,7229
Sensor_board_1,1685659695514082000,46765,47626
Sensor_board_1,1685659695537348000,45539,38657
Sensor_board_1,1685659695561243000,50353,36660
Sensor_board_1,1685659695584062000,36547,24432
Sensor_board_1,1685659695607204000,5034,36126
Sensor_board_1,1685659695631139000,12980,47364
Sensor_board_1,1685659695655127000,27377,12904
Sensor_board_1,1685659695678213000,31342,41284
Sensor_board_1,1685659695701182000,8415,52046
Sensor_board_1,1685659695725309000,26447,42081
Sensor_board_1,1685659695749146000,9560,22388
Sensor_board_1,1685659695773100000,34094,25439
Sensor_board_1,1685659695797105000,1867,40255
Sensor_board_1,1685659695821328000,16748,10775
Sensor_board_1,1685659695845325000,9719,3359
Sensor_board_1,1685659695870102000,24397,22051
Sensor_board_1,1685659695893112000,40033,10106
Sensor_board_1,1685659695917202000,30153,13373
Sensor_board_1,1685659695939072000,8277,25093
Sensor_board_1,1685659695960213000,57942,32361
Sensor_board_1,1685659695982110000,30486,31527
Sensor_board_1,1685659696005038000,40769,54847
Sensor_board_1,1685659696028236000,39917,32834
Sensor_board_1,1685659696051125000,43939,19813
Sensor_board_1,1685659696074195000,29510,59400
Sensor_board_1,1685659696096209000,24020,44812
Sensor_board_1,1685659696117056000,29586,28765
Sensor_board_1,1685659696139286000,61713,59990
Sensor_board_1,1685659696163197000,1477,3665
Sensor_board_1,1685659696187185000,24912,29230
Sensor_board_1,1685659696210184000,57740,59214
Sensor_board_1,1685659696233445000,32717,124
Sensor_board_1,1685659696257086000,16964,35372
Sensor_board_1,1685659696280213000,26757,42335
Sensor_board_1,1685659696304241000,19718,41564
Sensor_board_1,1685659696328147000,31368,13690
Sensor_board_1,1685659696352249000,46884,42056
Sensor_board_1,1685659696376214000,46681,29035
Sensor_board_1,1685659696400345000,32863,39753
Sensor_board_1,1685659696425281000,26967,1590
Sensor_board_1,1685659696449390000,57172,38256
Sensor_board_1,1685659696473098000,15338,42030
Sensor_board_1,1685659696498332000,4359,25354
Sensor_board_1,1685659696523747000,53140,8235
Sensor_board_1,1685659696549323000,63999,1399
Sensor_board_1,1685659696573284000,25016,60453
Sensor_board_1,1685659696596180000,8726,43078
Sensor_board_1,1685659696620278000,51143,33085
Sensor_board_1,1685659696643177000,18028,51051
Sensor_board_1,1685659696667056000,52083,21023
Sensor_board_1,1685659696691147000,33216,10284
Sensor_board_1,1685659696714113000,31729,54791
Sensor_board_1,1685659696737004000,41444,45348
Sensor_board_1,1685659696760261000,37256,63300
Sensor_board_1,1685659696784358000,64942,48217
Sensor_board_1,1685659696808211000,57773,42338
Sensor_board_1,1685659696832258000,4874,2370
Sensor_board_1,1685659696855652000,51615,12382
Sensor_board_1,1685659696879218000,53752,9778
Sensor_board_1,1685659696901095000,60971,29024
Sensor_board_1,1685659696924192000,49705,47151
Sensor_board_1,1685659696945072000,38597,51485
Sensor_board_1,1685659696967275000,10015,24581
Sensor_board_1,1685659696990443000,37492,41325
Sensor_board_1,1685659697012445000,7116,60985
Sensor_board_1,1685659697035306000,35194,6768
Sensor_board_1,1685659697060239000,51150,56411
Sensor_board_1,1685659697084121000,19006,15878
Sensor_board_1,1685659697107462000,50612,52081
Sensor_board_1,1685659697131354000,29198,54022
Sensor_board_1,1685659697154240000,62046,52593
Sensor_board_1,1685659697177156000,1084,61205
Sensor_board_1,1685659697200452000,64955,8310
Sensor_board_1,1685659697224118000,23797,30255
Sensor_board_1,1685659697247090000,9689,6239
Sensor_board_1,1685659697271179000,36172,45606
Sensor_board_1,1685659697294062000,47758,27506
Sensor_board_1,1685659697317165000,62954,59252
Sensor_board_1,1685659697341168000,59872,34426
Sensor_board_1,1685659697365224000,51362,13350
Sensor_board_1,1685659697632087000,37674,21596
Sensor_board_1,1685659698292841000,29500,28756
Sensor_board_1,1685659698324248000,29936,18717
Sensor_board_1,1685659698346351000,22336,19579
Sensor_board_1,1685659698368264000,41138,10822
Sensor_board_1,1685659698390139000,58107,0
Sensor_board_1,1685659698412169000,2214,45396
Sensor_board_1,1685659698434155000,46666,24068
Sensor_board_1,1685659698456195000,50037,34859
Sensor_board_1,1685659698478200000,63511,9766
Sensor_board_1,1685659698501343000,16988,26986
Sensor_board_1,1685659698525218000,12827,46450
Sensor_board_1,1685659698547228000,36383,29202
Sensor_board_1,1685659698571326000,4509,59143
Sensor_board_1,1685659698594274000,38573,13636
Sensor_board_1,1685659698618204000,33200,45089
Sensor_board_1,1685659698640172000,60571,27241
Sensor_board_1,1685659698663148000,37077,35900
Sensor_board_1,1685659698686295000,54809,36138
Sensor_board_1,1685659698710169000,47467,2633
Sensor_board_1,1685659698734264000,45811,59766
Sensor_board_1,1685659698758078000,17663,39770
Sensor_board_1,1685659698780108000,16799,8969
Sensor_board_1,1685659698802082000,39058,62208
Sensor_board_1,1685659698824125000,45139,10071
Sensor_board_1,1685659698846164000,42433,599
Sensor_board_1,1685659698870237000,36553,38216
Sensor_board_1,1685659698893185000,63748,55312
Sensor_board_1,1685659698916168000,62886,57111
Sensor_board_1,1685659698939229000,51017,31493
Sensor_board_1,1685659698961166000,20467,60176
Sensor_board_1,1685659698983111000,2417,49021
Sensor_board_1,1685659699006149000,46450,50771
Sensor_board_1,1685659699029153000,50808,22308
Sensor_board_1,1685659699051224000,2206,29823
Sensor_board_1,1685659699075463000,54991,64379
Sensor_board_1,1685659699098583000,15353,62747
Sensor_board_1,1685659699122225000,44596,41526
Sensor_board_1,1685659699145295000,60029,56913
Sensor_board_1,1685659699170524000,18876,48189
Sensor_board_1,1685659699194275000,4733,10599
Sensor_board_1,1685659699218265000,4366,29482
Sensor_board_1,1685659699240253000,47246,64000
Sensor_board_1,1685659699263274000,44449,22311
Sensor_board_1,1685659699285447000,48490,54650
Sensor_board_1,1685659699308539000,56570,49269
Sensor_board_1,1685659699332220000,52032,11342
Sensor_board_1,1685659699354454000,27995,9087
Sensor_board_1,1685659699376350000,24259,54793
Sensor_board_1,1685659699400318000,58509,6998
Sensor_board_1,1685659699424377000,41868,41500
Sensor_board_1,1685659699447299000,5996,9078
Sensor_board_1,1685659699470288000,3500,49500
Sensor_board_1,1685659699492372000,19116,49665
Sensor_board_1,1685659699515379000,51995,34387
Sensor_board_1,1685659699539415000,34921,52048
Sensor_board_1,1685659699563575000,55341,54276
Sensor_board_1,1685659699587321000,65374,26937
Sensor_board_1,1685659699610289000,45969,10281
Sensor_board_1,1685659699634434000,52590,8294
Sensor_board_1,1685659699657387000,47321,53560
Sensor_board_1,1685659699681439000,30757,31061
Sensor_board_1,1685659699705511000,65513,57896
Sensor_board_1,1685659699729471000,30140,27464
Sensor_board_1,1685659699753441000,2910,6657
Sensor_board_1,1685659699777446000,52242,39280
Sensor_board_1,1685659699800375000,11351,31567
Sensor_board_1,1685659699824331000,805,26935
Sensor_board_1,1685659699847385000,50146,41033
Sensor_board_1,1685659699871462000,64158,18544
Sensor_board_1,1685659699895366000,57273,8042
Sensor_board_1,1685659699919381000,57516,54884
Sensor_board_1,1685659699942546000,57360,28525
Sensor_board_1,1685659699965349000,22040,42026
Sensor_board_1,1685659699992387000,39173,59418
Sensor_board_1,1685659700017461000,52107,44918
Sensor_board_1,1685659700041388000,20994,15361
Sensor_board_1,1685659700065458000,4806,50537
Sensor_board_1,1685659700089306000,30446,26460
Sensor_board_1,1685659700111449000,50004,3641
Sensor_board_1,1685659700134486000,51481,33608
Sensor_board_1,1685659700163561000,10369,17408
Sensor_board_1,1685659700190652000,1671,39196
Sensor_board_1,1685659700215651000,2649,36676
Sensor_board_1,1685659700239449000,43836,26638
Sensor_board_1,1685659700263500000,53538,39994
Sensor_board_1,1685659700287591000,13019,63058
Sensor_board_1,1685659700311505000,62898,20051
Sensor_board_1,1685659700334418000,37708,18761
Sensor_board_1,1685659700359657000,46966,35155
Sensor_board_1,1685659700384259000,11089,6226
Sensor_board_1,1685659700408462000,32707,44839
Sensor_board_1,1685659700432698000,63369,18544
Sensor_board_1,1685659700456523000,78,45605
Sensor_board_1,1685659700480435000,11673,4136
Sensor_board_1,1685659700504267000,61266,34623
Sensor_board_1,1685659700527139000,51001,55107
Sensor_board_1,1685659700549275000,24311,14162
Sensor_board_1,1685659700572282000,35552,32282
Sensor_board_1,1685659700594269000,13795,14973
Sensor_board_1,1685659700618376000,925,24904
Sensor_board_1,1685659700642314000,62526,16178
Sensor_board_1,1685659700666277000,51185,27906
Sensor_board_1,1685659700689461000,6307,24400
Sensor_board_1,1685659700713414000,43513,43088
Sensor_board_1,1685659700737295000,62511,29541
Sensor_board_1,1685659700761330000,11790,24941
Sensor_board_1,1685659700784369000,56762,48646
Sensor_board_1,1685659700808415000,20325,13655
Sensor_board_1,1685659700832435000,22620,48911
Sensor_board_1,1685659700856273000,14762,59238
Sensor_board_1,1685659700880420000,18438,26695
Sensor_board_1,1685659700904867000,731,45182
Sensor_board_1,1685659700929747000,14073,4384
Sensor_board_1,1685659700952326000,165,32116
Sensor_board_1,1685659700976480000,63415,61557
Sensor_board_1,1685659701000494000,22772,30495
Sensor_board_1,1685659701023411000,40912,9083
Sensor_board_1,1685659701047543000,6959,52792
Sensor_board_1,1685659701071768000,39065,2577
Sensor_board_1,1685659701096450000,17583,25644
Sensor_board_1,1685659701119457000,4053,516
Sensor_board_1,1685659701141545000,4077,18715
Sensor_board_1,1685659701165377000,13295,34562
Sensor_board_1,1685659701189513000,12564,64049
Sensor_board_1,1685659701213607000,46053,42837
Sensor_board_1,1685659701237520000,1370,48169
Sensor_board_1,1685659701261432000,49025,53612
Sensor_board_1,1685659701284385000,41736,60791
Sensor_board_1,1685659701306423000,5894,54881
Sensor_board_1,1685659701330470000,33482,46392
Sensor_board_1,1685659701354416000,20919,61506
Sensor_board_1,1685659701378460000,8765,35613
Sensor_board_1,1685659701402437000,27877,1595
Sensor_board_1,1685659701426359000,65204,55133
Sensor_board_1,1685659701450699000,20228,12623
Sensor_board_1,1685659701475432000,5004,18298
Sensor_board_1,1685659701499328000,43429,27971
Sensor_board_1,1685659701522164000,33154,33916
Sensor_board_1,1685659701545262000,45067,44388
Sensor_board_1,1685659701568342000,46802,11070
Sensor_board_1,1685659701592269000,38766,21562
Sensor_board_1,1685659701615263000,20977,54024
Sensor_board_1,1685659701637169000,54653,38164
Sensor_board_1,1685659701659357000,48210,62590
Sensor_board_1,1685659701681292000,38547,21355
Sensor_board_1,1685659701704132000,51489,18204
Sensor_board_1,1685659701726257000,53077,8718
Sensor_board_1,1685659701748380000,13473,26165
Sensor_board_1,1685659701771124000,57623,31781
Sensor_board_1,1685659701794237000,39819,5413
Sensor_board_1,1685659701817300000,58137,36726
Sensor_board_1,1685659701840168000,6573,52542
Sensor_board_1,1685659701863294000,22354,376
Sensor_board_1,1685659701890509000,48003,29489
Sensor_board_1,1685659701914290000,64769,57958
Sensor_board_1,1685659701938123000,56941,44584
Sensor_board_1,1685659701959344000,19414,55097
Sensor_board_1,1685659701983494000,26726,16203
Sensor_board_1,1685659702006340000,38234,19990
Sensor_board_1,1685659702029326000,32177,55831
Sensor_board_1,1685659702052533000,31165,49516
Sensor_board_1,1685659702075266000,12206,35851
Sensor_board_1,1685659702098468000,62004,11884
Sensor_board_1,1685659702122532000,47069,8304
Sensor_board_1,1685659702146460000,41101,45076
Sensor_board_1,1685659702170249000,47564,15713
Sensor_board_1,1685659702194365000,61281,40503
Sensor_board_1,1685659702217241000,49112,59414
Sensor_board_1,1685659702240269000,64977,19295
Sensor_board_1,1685659702262332000,12973,524
Sensor_board_1,1685659702284183000,18725,5430
Sensor_board_1,1685659702306168000,23648,12566
Sensor_board_1,1685659702329375000,5304,23054
Sensor_board_1,1685659702353234000,64807,12893
Sensor_board_1,1685659702377440000,11307,61037
Sensor_board_1,1685659702401179000,35421,29447
Sensor_board_1,1685659702425338000,51976,20787
Sensor_board_1,1685659702449328000,16924,61543
Sensor_board_1,1685659702472038000,36534,29988
Sensor_board_1,1685659702494200000,3270,36695
Sensor_board_1,1685659702517233000,12946,36157
Sensor_board_1,1685659702540088000,39315,53533
Sensor_board_1,1685659702563255000,25068,54063
Sensor_board_1,1685659702585268000,30631,42282
Sensor_board_1,1685659702609161000,1663,59963
Sensor_board_1,1685659702632300000,61400,52236
Sensor_board_1,1685659702656399000,56146,61973
Sensor_board_1,1685659702680414000,50379,13086
Sensor_board_1,1685659702704263000,33360,52064
Sensor_board_1,1685659702728302000,18755,60509
Sensor_board_1,1685659702752147000,45005,58174
Sensor_board_1,1685659702775266000,21616,5246
Sensor_board_1,1685659702799897000,4181,3084
Sensor_board_1,1685659702824096000,52342,1024
Sensor_board_1,1685659702848283000,16112,17012
Sensor_board_1,1685659702871471000,28410,25705
Sensor_board_1,1685659702895165000,9593,60532
Sensor_board_1,1685659702919172000,55585,9277
Sensor_board_1,1685659702943117000,43787,10845
Sensor_board_1,1685659702965016000,62565,9064
Sensor_board_1,1685659702987000000,24862,25877
Sensor_board_1,1685659703009230000,17149,24180
Sensor_board_1,1685659703031062000,603,116
Sensor_board_1,1685659703053037000,34682,2604
Sensor_board_1,1685659703076611000,45552,31069
Sensor_board_1,1685659703098976000,33181,29467
Sensor_board_1,1685659703121057000,47400,18764
Sensor_board_1,1685659703143238000,64881,48700
Sensor_board_1,1685659703165218000,24186,47172
Sensor_board_1,1685659703187206000,43893,54114
Sensor_board_1,1685659703209085000,29060,19990
Sensor_board_1,1685659703230227000,37238,5723
Sensor_board_1,1685659703252111000,30301,42528
Sensor_board_1,1685659703276233000,33321,11350
Sensor_board_1,1685659703300136000,21013,51299
Sensor_board_1,1685659703323099000,44220,53338
Sensor_board_1,1685659703346198000,6057,64054
Sensor_board_1,1685659703370227000,320,19301
Sensor_board_1,1685659703392130000,1720,26902
Sensor_board_1,1685659703416118000,48533,6691
Sensor_board_1,1685659703468271000,16435,12828
Sensor_board_1,1685659703497072000,22820,48236
Sensor_board_1,1685659703519058000,20964,57688
Sensor_board_1,1685659703541150000,58448,13427
Sensor_board_1,1685659703563110000,45933,63036
Sensor_board_1,1685659703585085000,62024,53830
Sensor_board_1,1685659703608187000,55289,34320
Sensor_board_1,1685659703630111000,29247,37983
Sensor_board_1,1685659703654411000,34821,13615
Sensor_board_1,1685659703678450000,54303,25408
Sensor_board_1,1685659703702174000,4442,16188
Sensor_board_1,1685659703724091000,43018,16921
Sensor_board_1,1685659703746187000,33114,21023
Sensor_board_1,1685659703769137000,47212,50695
Sensor_board_1,1685659703792158000,14303,23114
Sensor_board_1,1685659703815348000,57002,44046
Sensor_board_1,1685659703839178000,41982,19510
Sensor_board_1,1685659703863179000,3085,63083
Sensor_board_1,1685659703886245000,51735,36927
Sensor_board_1,1685659703919306000,13306,15381
Sensor_board_1,1685659703942458000,2207,36363
Sensor_board_1,1685659703965223000,59091,61244
Sensor_board_1,1685659703988259000,8828,22054
Sensor_board_1,1685659704012170000,64880,18045
Sensor_board_1,1685659704035174000,50544,29702
Sensor_board_1,1685659704059323000,8690,24073
Sensor_board_1,1685659704083430000,11800,61455
Sensor_board_1,1685659704107216000,22428,35958
Sensor_board_1,1685659704128235000,41380,50502
Sensor_board_1,1685659704152243000,29446,49699
Sensor_board_1,1685659704175323000,47066,28933
Sensor_board_1,1685659704197238000,34468,58457
Sensor_board_1,1685659704220291000,17314,49227
Sensor_board_1,1685659704245250000,3443,4356
Sensor_board_1,1685659704269208000,14810,51458
Sensor_board_1,1685659704294374000,50036,18470
Sensor_board_1,1685659704318194000,20609,33551
Sensor_board_1,1685659704341216000,54355,43788
Sensor_board_1,1685659704363163000,62397,32639
Sensor_board_1,1685659704386228000,6517,4619
Sensor_board_1,1685659704408207000,41616,3189
Sensor_board_1,1685659704431319000,62202,59433
Sensor_board_1,1685659704454082000,52368,10537
Sensor_board_1,1685659704478161000,22718,45594
Sensor_board_1,1685659704501085000,43125,37928
Sensor_board_1,1685659704523423000,52702,59220
Sensor_board_1,1685659704547206000,41200,32518
Sensor_board_1,1685659704571157000,33320,2663
Sensor_board_1,1685659704594179000,43470,35693
Sensor_board_1,1685659704617095000,63450,50688
Sensor_board_1,1685659704639178000,25213,17234
Sensor_board_1,1685659704663255000,55679,11859
Sensor_board_1,1685659704686195000,16435,22618
Sensor_board_1,1685659704710216000,9830,32001
Sensor_board_1,1685659704734173000,11680,37222
Sensor_board_1,1685659704756124000,54856,5220
Sensor_board_1,1685659704778077000,29472,63357
Sensor_board_1,1685659704800253000,29824,65061
Sensor_board_1,1685659704822201000,51873,46925
Sensor_board_1,1685659704846266000,15225,22851
Sensor_board_1,1685659704870332000,55364,62054
Sensor_board_1,1685659704894237000,59789,826
Sensor_board_1,1685659704918301000,57157,27172
Sensor_board_1,1685659704944296000,44238,41842
Sensor_board_1,1685659704965414000,2163,35646
Sensor_board_1,1685659704989206000,21097,27220
Sensor_board_1,1685659705012361000,11719,6912
Sensor_board_1,1685659705036518000,50169,26382
Sensor_board_1,1685659705062268000,38328,46429
Sensor_board_1,1685659705086182000,23504,32890
Sensor_board_1,1685659705109125000,37017,53113
Sensor_board_1,1685659705133276000,17832,29268
Sensor_board_1,1685659705154235000,5016,20312
Sensor_board_1,1685659705178160000,9429,31045
Sensor_board_1,1685659705201157000,33498,65063
Sensor_board_1,1685659705223213000,27325,53628
Sensor_board_1,1685659705246137000,12373,29228
Sensor_board_1,1685659705351683000,13141,59403
Sensor_board_1,1685659705701578000,54677,17274
Sensor_board_1,1685659706079742000,2733,24408
Sensor_board_1,1685659706227259000,26156,14348
Sensor_board_1,1685659706253719000,32769,6525
Sensor_board_1,1685659706285339000,40381,14710
Sensor_board_1,1685659706308318000,47456,37986
Sensor_board_1,1685659706331162000,60775,17668
Sensor_board_1,1685659706355186000,62619,63352
Sensor_board_1,1685659706379319000,37357,65377
Sensor_board_1,1685659706403158000,7594,14433
Sensor_board_1,1685659706428439000,62908,5487
Sensor_board_1,1685659706452456000,36415,52840
Sensor_board_1,1685659706476470000,62741,50540
Sensor_board_1,1685659706500257000,51495,20528
Sensor_board_1,1685659706524373000,27230,47911
Sensor_board_1,1685659706548150000,12558,60482
Sensor_board_1,1685659706571171000,59289,64383
Sensor_board_1,1685659706594273000,52302,41788
Sensor_board_1,1685659706618242000,23527,47693
Sensor_board_1,1685659706642200000,59871,59208
Sensor_board_1,1685659706666220000,64796,6146
Sensor_board_1,1685659706690226000,37977,308
Sensor_board_1,1685659706714172000,32518,63320
Sensor_board_1,1685659706737160000,49648,50518
Sensor_board_1,1685659706760390000,15154,25909
Sensor_board_1,1685659706784212000,26266,541
Sensor_board_1,1685659706807162000,23525,60031
Sensor_board_1,1685659706830357000,10994,40284
Sensor_board_1,1685659706854207000,9122,1912
Sensor_board_1,1685659706876335000,48941,518
Sensor_board_1,1685659706899181000,28821,54816
Sensor_board_1,1685659706922242000,47021,12659
Sensor_board_1,1685659706946317000,35772,17726
Sensor_board_1,1685659706969263000,64279,53289
Sensor_board_1,1685659706993352000,42844,5137
Sensor_board_1,1685659707016221000,14431,24913
Sensor_board_1,1685659707040263000,41400,20770
Sensor_board_1,1685659707063146000,38158,43613
Sensor_board_1,1685659707086249000,49598,10568
Sensor_board_1,1685659707110243000,7110,45316
Sensor_board_1,1685659707134501000,63252,55897
Sensor_board_1,1685659707157321000,15378,15381
Sensor_board_1,1685659707181405000,236,13149
Sensor_board_1,1685659707205365000,14305,12065
Sensor_board_1,1685659707229649000,53013,51222
Sensor_board_1,1685659707254425000,29287,17003
Sensor_board_1,1685659707280532000,13438,8017
Sensor_board_1,1685659707304456000,1205,44871
Sensor_board_1,1685659707328558000,16977,62752
Sensor_board_1,1685659707352344000,23492,12561
Sensor_board_1,1685659707376834000,40205,29444
Sensor_board_1,1685659707400392000,9171,61294
Sensor_board_1,1685659707424507000,53566,36114
Sensor_board_1,1685659707448405000,40724,59730
Sensor_board_1,1685659707472338000,50189,62987
Sensor_board_1,1685659707495350000,18228,12661
Sensor_board_1,1685659707518385000,21926,7460
Sensor_board_1,1685659707542350000,65209,46904
Sensor_board_1,1685659707565314000,34900,1653
Sensor_board_1,1685659707589498000,25925,47171
Sensor_board_1,1685659707613352000,65493,54078
Sensor_board_1,1685659707636299000,12338,17950
Sensor_board_1,1685659707660332000,56906,55599
Sensor_board_1,1685659707684403000,14957,6774
Sensor_board_1,1685659707708398000,34215,5502
Sensor_board_1,1685659707732376000,61242,51518
Sensor_board_1,1685659707756462000,35196,45582
Sensor_board_1,1685659707782396000,44788,39729
Sensor_board_1,1685659707807475000,1504,45832
Sensor_board_1,1685659707831366000,36488,20085
Sensor_board_1,1685659707855323000,11843,5157
Sensor_board_1,1685659707879319000,59755,64068
Sensor_board_1,1685659707902306000,61308,34321
Sensor_board_1,1685659707924489000,35096,30786
Sensor_board_1,1685659707948376000,9884,61274
Sensor_board_1,1685659707971281000,14754,44382
Sensor_board_1,1685659707995318000,11720,12917
Sensor_board_1,1685659708019414000,47380,24940
Sensor_board_1,1685659708044289000,39577,39217
Sensor_board_1,1685659708068558000,8783,56897
Sensor_board_1,1685659708091214000,56283,24410
Sensor_board_1,1685659708113402000,9285,16676
Sensor_board_1,1685659708136527000,34854,60963
Sensor_board_1,1685659708159276000,26711,47674
Sensor_board_1,1685659708181280000,26192,38159
Sensor_board_1,1685659708205381000,40678,31057
Sensor_board_1,1685659708229305000,5073,9523
Sensor_board_1,1685659708251228000,5780,1290
Sensor_board_1,1685659708273239000,3072,42286
Sensor_board_1,1685659708295225000,64759,25898
Sensor_board_1,1685659708317101000,18738,14642
Sensor_board_1,1685659708339080000,42628,1359
Sensor_board_1,1685659708361283000,21904,43546
Sensor_board_1,1685659708383079000,47951,49988
Sensor_board_1,1685659708406177000,15546,5732
Sensor_board_1,1685659708428286000,32641,34581
Sensor_board_1,1685659708452175000,26220,40790
Sensor_board_1,1685659708476182000,34900,59734
Sensor_board_1,1685659708499143000,29320,64325
Sensor_board_1,1685659708522332000,53150,2676
Sensor_board_1,1685659708544163000,58159,19326
Sensor_board_1,1685659708567130000,15397,65378
Sensor_board_1,1685659708590137000,28414,41736
Sensor_board_1,1685659708613213000,63582,373
Sensor_board_1,1685659708637118000,7715,62554
Sensor_board_1,1685659708659077000,35048,9563
Sensor_board_1,1685659708681073000,18345,39981
Sensor_board_1,1685659708703125000,50748,26112
Sensor_board_1,1685659708726104000,52247,8047
Sensor_board_1,1685659708748185000,9652,60960
Sensor_board_1,1685659708771153000,51847,42504
Sensor_board_1,1685659708794150000,30130,23836
Sensor_board_1,1685659708816181000,45784,31056
Sensor_board_1,1685659708839188000,5780,65138
Sensor_board_1,1685659708862348000,6836,34641
Sensor_board_1,1685659708886351000,62054,1292
Sensor_board_1,1685659708911409000,15418,28964
Sensor_board_1,1685659708935419000,20849,49769
Sensor_board_1,1685659708959372000,45572,37684
Sensor_board_1,1685659708982243000,50398,29255
Sensor_board_1,1685659709006288000,9494,45608
Sensor_board_1,1685659709029308000,55921,9838
Sensor_board_1,1685659709053444000,4113,16182
Sensor_board_1,1685659709077373000,45698,21877
Sensor_board_1,1685659709101400000,61455,58472
Sensor_board_1,1685659709125317000,16237,16232
Sensor_board_1,1685659709149247000,54010,13160
Sensor_board_1,1685659709171299000,39759,3124
Sensor_board_1,1685659709194343000,13451,34164
Sensor_board_1,1685659709218308000,27274,60280
Sensor_board_1,1685659709241281000,32492,51211
Sensor_board_1,1685659709265381000,3309,8483
Sensor_board_1,1685659709289243000,51540,48657
Sensor_board_1,1685659709311234000,20840,57966
Sensor_board_1,1685659709334362000,52693,4922
Sensor_board_1,1685659709358319000,1279,33071
Sensor_board_1,1685659709382256000,21817,2344
Sensor_board_1,1685659709404248000,10105,4124
Sensor_board_1,1685659709429157000,30356,46138
Sensor_board_1,1685659709453137000,1434,35362
Sensor_board_1,1685659709475108000,65463,15969
Sensor_board_1,1685659709497147000,17036,25432
Sensor_board_1,1685659709521216000,52097,9563
Sensor_board_1,1685659709545160000,36955,8567
Sensor_board_1,1685659709568267000,22956,14336
Sensor_board_1,1685659709592162000,38254,38232
Sensor_board_1,1685659709615224000,30536,2614
Sensor_board_1,1685659709638093000,15021,62270
Sensor_board_1,1685659709660146000,14090,6707
Sensor_board_1,1685659709683208000,17783,17678
Sensor_board_1,1685659709707126000,51467,2635
Sensor_board_1,1685659709731220000,10787,1038
Sensor_board_1,1685659709754278000,59411,10791
Sensor_board_1,1685659709778148000,27046,50776
Sensor_board_1,1685659709801224000,5717,6493
Sensor_board_1,1685659709825310000,36011,22840
Sensor_board_1,1685659709859444000,15137,60019
Sensor_board_1,1685659709882265000,36174,33890
Sensor_board_1,1685659709904184000,19320,52531
Sensor_board_1,1685659709928291000,41321,15888
Sensor_board_1,1685659709951115000,62406,61042
Sensor_board_1,1685659709973272000,64777,11817
Sensor_board_1,1685659709996321000,40281,25149
Sensor_board_1,1685659710020306000,37777,50726
Sensor_board_1,1685659710044366000,4287,47708
Sensor_board_1,1685659710068281000,61524,42279
Sensor_board_1,1685659710092178000,11386,16430
Sensor_board_1,1685659710117100000,30610,63854
Sensor_board_1,1685659710140324000,63783,30503
Sensor_board_1,1685659710164343000,16605,17447
Sensor_board_1,1685659710188265000,47357,64080
Sensor_board_1,1685659710212257000,47352,21516
Sensor_board_1,1685659710236373000,20240,27003
Sensor_board_1,1685659710259172000,12261,27709
Sensor_board_1,1685659710283256000,25783,39807
Sensor_board_1,1685659710306204000,15364,62769
Sensor_board_1,1685659710330168000,18161,4419
Sensor_board_1,1685659710353271000,1381,64593
Sensor_board_1,1685659710377285000,27834,12923
Sensor_board_1,1685659710401257000,59559,64036
Sensor_board_1,1685659710424386000,12080,24604
Sensor_board_1,1685659710448290000,36537,609
Sensor_board_1,1685659710471032000,38862,60427
Sensor_board_1,1685659710494162000,3861,56880
Sensor_board_1,1685659710518205000,31265,24906
Sensor_board_1,1685659710542525000,648,18713
Sensor_board_1,1685659710566184000,59363,14177
Sensor_board_1,1685659710588035000,17552,12343
Sensor_board_1,1685659710611028000,30161,12591
Sensor_board_1,1685659710633223000,12118,24860
Sensor_board_1,1685659710657130000,19220,26728
Sensor_board_1,1685659710680105000,18805,15141
Sensor_board_1,1685659710703092000,15104,36122
Sensor_board_1,1685659710727089000,58568,46654
Sensor_board_1,1685659710751114000,19949,2069
Sensor_board_1,1685659710775150000,44306,39208
Sensor_board_1,1685659710799205000,18165,38684
Sensor_board_1,1685659710823129000,15512,50528
Sensor_board_1,1685659710847038000,50135,43283
Sensor_board_1,1685659710869097000,57172,50294
Sensor_board_1,1685659710894029000,32658,40782
Sensor_board_1,1685659710919286000,61445,54891
Sensor_board_1,1685659710942990000,15939,24402
Sensor_board_1,1685659710963151000,29604,55602
